NA1_5255218673,Invalid,1HhfvEeONrTCqxjfsT1NUDHwJLq9MOSJeX2vRwkoCBH0jHmcQNX9iPbHTA7q5K8j5EcySpNQUH9a6Q,Karma,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 223089, ""item1"": 226621, ""item2"": 443080, ""item3"": 226617, ""item4"": 223065, ""item5"": 223040}","{""summoner1Id"": 2201, ""summoner2Id"": 2202}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,fF7Z4FAfff-g9F3Kp1gQ4QBbCIZYKP5tX5t0NV8Lkj38NHNAovBF1mZVdxjKC_MNa6hbL_x6WPXmjQ,Fiora,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 223161, ""item1"": 223006, ""item2"": 447112, ""item3"": 226631, ""item4"": 223153, ""item5"": 226333}","{""summoner1Id"": 2201, ""summoner2Id"": 2202}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,4pyhkWxc-5aG9ZPELqrddD06-S3fckuAYYdrRM_QQwlEHvvsToZJw5uf4H2qzs7abMbmbod8gE8HsA,Senna,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 223107, ""item1"": 447121, ""item2"": 443060, ""item3"": 4011, ""item4"": 3430, ""item5"": 226616}","{""summoner1Id"": 2202, ""summoner2Id"": 2201}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,yrf1LArZmns5tU1aRbe98K7G0zjqlT-Dc5_8sE76dAkjYEj35UH2q8W4gP6DMZwbrhAKq2nzzPlU-w,Galio,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 222504, ""item1"": 223020, ""item2"": 443080, ""item3"": 228020, ""item4"": 223742, ""item5"": 223109}","{""summoner1Id"": 2201, ""summoner2Id"": 2202}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,1r0XkjeCUV_SVxwDDcFDiC_uLUBjEHTWNrJb8n1qy1c5ZP11C9DC8Waf0WIJOT_lIWbfmF5FPq6Z7g,MonkeyKing,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 443193, ""item1"": 223047, ""item2"": 223177, ""item3"": 223078, ""item4"": 226610, ""item5"": 447119}","{""summoner1Id"": 2201, ""summoner2Id"": 2202}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,mTWX2GBckcIvCKoB-zvJa40MhDlQ40wDiX7FUIVItfLXxC7W-N6Yerpr0GRvsGyek7W_8t38RNcPSQ,Zac,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 223111, ""item1"": 223075, ""item2"": 447114, ""item3"": 223084, ""item4"": 223065, ""item5"": 222504}","{""summoner1Id"": 2202, ""summoner2Id"": 2201}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,nBvEoFjhFtBzRa1GLG6FpvqxjGb57cGhMzyeO2nH3i-P71BtmV8LRKesRcZB9XB3CS0ZYX3C_ezMiA,Morgana,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 223020, ""item1"": 223157, ""item2"": 443080, ""item3"": 447104, ""item4"": 223089, ""item5"": 447113}","{""summoner1Id"": 2201, ""summoner2Id"": 2202}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255218673,Invalid,gsJ881nVsMT93GY6D7bhd1EBBImDRzoupUAuCk0Ow85VPW6Iz9vcriY4aCtXPiOM8RkLq5zGXf-XFQ,Mordekaiser,0,"[0, 0, 0, 0]",0,"[0, 0]","{""defense"": 0, ""flex"": 0, ""offense"": 0}","{""item0"": 443056, ""item1"": 447106, ""item2"": 443080, ""item3"": 226653, ""item4"": 224633, ""item5"": 224646}","{""summoner1Id"": 2202, ""summoner2Id"": 2201}","[-1, -1, 17, 11, 12, 875, 2, 122, 31, 50, 517, 427, 875, 89, 32, 17]",True
NA1_5255129245,BOTTOM,l9cALeTzIP8UA_vHygQoXxdbJ6s01zLWBVb3u4rYR_nxSCi7Gu9uEPRxgkPSu37BqnRZBSBMm8q7ug,Aphelios,8300,"[8369, 8304, 8313, 8316]",8000,"[9105, 8014]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5005}","{""item0"": 1082, ""item1"": 1037, ""item2"": 3032, ""item3"": 3006, ""item4"": 3124, ""item5"": 3134}","{""summoner1Id"": 12, ""summoner2Id"": 4}",[],True
NA1_5255129245,TOP,1W4WfEupU9Hx3gIoZZ4jyEYsETLj3xidpIfmvn8obSGy02DaRIc8tr5QxC95Bq9dYfhejl2TV25V8A,Nasus,8000,"[8021, 9111, 9105, 8299]",8400,"[8444, 8242]","{""defense"": 5001, ""flex"": 5001, ""offense"": 5007}","{""item0"": 1056, ""item1"": 3078, ""item2"": 3065, ""item3"": 3133, ""item4"": 1036, ""item5"": 3009}","{""summoner1Id"": 6, ""summoner2Id"": 12}",[],True
NA1_5255129245,JUNGLE,MbflB221ptZE51awwWGYATVhqglKkYmSnG_eoHZ3Jm2n6K6rrGHz-tFfMfeM8Y-Z6y8JeTrszrFBqg,Nunu,8200,"[8230, 8275, 8234, 8232]",8000,"[9105, 9111]","{""defense"": 5001, ""flex"": 5008, ""offense"": 5005}","{""item0"": 3068, ""item1"": 6653, ""item2"": 3170, ""item3"": 3067, ""item4"": 3211, ""item5"": 0}","{""summoner1Id"": 4, ""summoner2Id"": 11}",[],True
